,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_layers,param_learning_rate,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,1389.0732556581497,0.5577234029769897,55.86590361595154,0.43878650665283203,2,0.001,"{'n_layers': 2, 'learning_rate': 0.001}",,,,,1
1,1306.0007910728455,146.21158123016357,82.0687495470047,50.447237849235535,3,0.01,"{'n_layers': 3, 'learning_rate': 0.01}",,,,,2
