,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_n_jobs,param_leaf_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14907031059265136,0.011713262581490276,144.82309379577637,3.6878427370234497,3,-1,30,"{'n_neighbors': 3, 'n_jobs': -1, 'leaf_size': 30}",0.9723085378485213,0.9749931299807639,0.9749297144185849,0.974337293366592,0.9745698220098931,0.9742276995248711,0.0009890347656856837,4
1,0.1375476360321045,0.024424622426390822,153.99415860176086,8.820869273257388,3,5,40,"{'n_neighbors': 3, 'n_jobs': 5, 'leaf_size': 40}",0.9723085378485213,0.9749931299807639,0.9749297144185849,0.974337293366592,0.9745698220098931,0.9742276995248711,0.0009890347656856837,4
2,0.18058018684387206,0.01097163470272032,165.76042394638063,2.0969412658784945,3,3,20,"{'n_neighbors': 3, 'n_jobs': 3, 'leaf_size': 20}",0.9723085378485213,0.9749931299807639,0.9749297144185849,0.974337293366592,0.9745698220098931,0.9742276995248711,0.0009890347656856837,4
3,0.2054464340209961,0.03593944961834961,152.08315215110778,7.011474165804628,2,,30,"{'n_neighbors': 2, 'n_jobs': None, 'leaf_size': 30}",0.9776777221130065,0.9800452364343544,0.980679392056144,0.9798757028706718,0.980446454995138,0.9797449016938629,0.0010720065853749678,1
4,0.19871673583984376,0.03428982035945014,144.57020688056946,13.76889779533283,2,,20,"{'n_neighbors': 2, 'n_jobs': None, 'leaf_size': 20}",0.9776777221130065,0.9800452364343544,0.980679392056144,0.9798757028706718,0.980446454995138,0.9797449016938629,0.0010720065853749678,1
5,0.1896791934967041,0.018722703303702758,114.97581348419189,0.4412929256147162,1,-1,20,"{'n_neighbors': 1, 'n_jobs': -1, 'leaf_size': 20}",0.9777199991544592,0.9793899422918384,0.9791362800431226,0.9795586183570795,0.9795374793895066,0.9790684638472011,0.000690873574085088,3
