,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,279.18661069869995,6.871781356513931,1.1056801319122314,0.09516271669484079,50,gini,"{'n_estimators': 50, 'criterion': 'gini'}",0.9791785570845752,0.9868729786289555,0.9869998097533135,0.9872532025535873,0.9869572570075678,0.9854523610055997,0.003139462054421097,5
1,685.5594690799713,45.49070661205258,2.8643898487091066,0.3597018909276494,100,gini,"{'n_estimators': 100, 'criterion': 'gini'}",0.9818208721753652,0.9886486143699664,0.9894730166782929,0.9887752082188306,0.9891345706675686,0.9875704564220047,0.0028892130196265203,2
2,1073.953182888031,24.500742482249816,4.440478181838989,0.7816488453412382,150,gini,"{'n_estimators': 150, 'criterion': 'gini'}",0.9828143826495023,0.9892404929503034,0.989747817447735,0.9895573500190251,0.9896630448568892,0.9882046175846909,0.0027005936900652587,1
3,762.6600979328156,45.61706960428117,1.162954616546631,0.12160832381161676,50,entropy,"{'n_estimators': 50, 'criterion': 'entropy'}",0.976980150929038,0.9847379880355973,0.9858583296340923,0.9863019490128102,0.9852027226990234,0.9838162280621123,0.003459853952734572,6
4,1332.4956278800964,21.828176370600357,2.3408717632293703,0.1519711118176213,100,entropy,"{'n_estimators': 100, 'criterion': 'entropy'}",0.9793265267296595,0.9869152556704082,0.9874014416471135,0.9874434532617427,0.9869361180399949,0.9856045590697837,0.0031469027242549455,4
5,1711.550280570984,169.23297746084523,2.454029846191406,0.4292302752276562,150,entropy,"{'n_estimators': 150, 'criterion': 'entropy'}",0.9800452364343544,0.9876339653751031,0.9878453505823662,0.9883101509322285,0.9878662326131992,0.9863401871874503,0.00315516578408595,3
